id|id_parent|level|index|name|url
10000||01|01|Détection - Mesure|null
10100|10000|02|01|Mesure de Débit, Pression et Niveau|http://www.directindustry.fr/cat/mesure-debit-pression-niveau-AB.html
10101|10100|03|01|Capteurs de débit|http://www.directindustry.fr/fabricant-industriel/capteur-debit-61550.html
10102|10100|03|02|Transmetteurs de débit|http://www.directindustry.fr/fabricant-industriel/transmetteur-debit-65558.html
10103|10100|03|03|Contrôleurs de débit|http://www.directindustry.fr/fabricant-industriel/controleur-debit-72325.html
10104|10100|03|04|Débitmètres|http://www.directindustry.fr/fabricant-industriel/debitmetre-61551.html
10105|10100|03|05|Compteurs volumétriques|http://www.directindustry.fr/fabricant-industriel/compteur-volumetrique-95121.html
10106|10100|03|06|Accessoires pour débitmètres|http://www.directindustry.fr/cat/mesure-debit-pression-niveau/accessoires-debitmetres-AB-861.html
10107|10100|03|07|Capteurs de pression|http://www.directindustry.fr/fabricant-industriel/capteur-pression-60866.html
10108|10100|03|08|Transducteurs de pression|http://www.directindustry.fr/fabricant-industriel/transducteur-pression-65538.html
10109|10100|03|09|Transmetteurs de pression|http://www.directindustry.fr/fabricant-industriel/transmetteur-pression-64758.html
10110|10100|03|10|Pressostats|http://www.directindustry.fr/fabricant-industriel/pressostat-61160.html
10111|10100|03|11|Jauges à vide|http://www.directindustry.fr/fabricant-industriel/jauge-vide-72338.html
10112|10100|03|12|Manomètres|http://www.directindustry.fr/fabricant-industriel/manometre-61046.html
10113|10100|03|13|Séparateurs à membrane|http://www.directindustry.fr/fabricant-industriel/separateur-membrane-75617.html
10114|10100|03|14|Calibrateurs de pression|http://www.directindustry.fr/fabricant-industriel/calibrateur-pression-185784.html
10115|10100|03|15|Détecteurs de fuites|http://www.directindustry.fr/fabricant-industriel/detecteur-fuites-129628.html
10116|10100|03|16|Testeurs d'étanchéité|http://www.directindustry.fr/fabricant-industriel/testeur-etancheite-87493.html
10117|10100|03|17|Autres instruments de mesure de pression|http://www.directindustry.fr/cat/mesure-debit-pression-niveau/autres-instruments-mesure-pression-AB-1182.html
10118|10100|03|18|Détecteurs de niveau|http://www.directindustry.fr/fabricant-industriel/detecteur-niveau-80461.html
10119|10100|03|19|Capteurs de niveau|http://www.directindustry.fr/fabricant-industriel/capteur-niveau-60830.html
10120|10100|03|20|Transmetteurs de niveau|http://www.directindustry.fr/fabricant-industriel/transmetteur-niveau-224246.html
10121|10100|03|21|Jauges de niveau|http://www.directindustry.fr/fabricant-industriel/jauge-niveau-70306.html
10200|10000|02|02|Mesure de Température et Humidité|http://www.directindustry.fr/cat/mesure-temperature-humidite-BR.html
10201|10200|03|01|Capteurs de température|http://www.directindustry.fr/fabricant-industriel/capteur-temperature-60796.html
10202|10200|03|02|Thermistances|http://www.directindustry.fr/fabricant-industriel/thermistance-74437.html
10203|10200|03|03|Thermocouples|http://www.directindustry.fr/fabricant-industriel/thermocouple-220269.html
10204|10200|03|04|Transmetteurs de température|http://www.directindustry.fr/fabricant-industriel/transmetteur-temperature-60744.html
10205|10200|03|05|Accessoires pour capteurs de température|http://www.directindustry.fr/cat/mesure-temperature-humidite/accessoires-capteurs-temperature-BR-820.html
10206|10200|03|06|Thermostats|http://www.directindustry.fr/fabricant-industriel/thermostat-61161.html
10207|10200|03|07|Capteurs d'humidité|http://www.directindustry.fr/fabricant-industriel/capteur-humidite-60797.html
10208|10200|03|08|Hygromètres|http://www.directindustry.fr/fabricant-industriel/hygrometre-64498.html
10209|10200|03|09|Anémomètres|http://www.directindustry.fr/fabricant-industriel/anemometre-73948.html
10210|10200|03|10|Autres instruments de mesure météorologiques|http://www.directindustry.fr/cat/mesure-temperature-humidite/autres-instruments-mesure-meteorologiques-BR-805.html
10211|10200|03|11|Thermomètres|http://www.directindustry.fr/fabricant-industriel/thermometre-67877.html
10212|10200|03|12|Indicateurs de température|http://www.directindustry.fr/fabricant-industriel/indicateur-temperature-76980.html
10213|10200|03|13|Caméras d'imagerie thermique|http://www.directindustry.fr/fabricant-industriel/camera-imagerie-thermique-140939.html
10214|10200|03|14|Calibrateurs de température|http://www.directindustry.fr/fabricant-industriel/calibrateur-temperature-185791.html
10215|10200|03|15|Calibrateurs multifonctions, autres calibrateurs|http://www.directindustry.fr/cat/mesure-temperature-humidite/calibrateurs-multifonctions-autres-calibrateurs-BR-802.html
10300|10000|02|03|Mesure de Position, Vitesse et Accélération|http://www.directindustry.fr/cat/mesure-position-vitesse-acceleration-AG.html
10301|10300|03|01|Codeurs rotatifs|http://www.directindustry.fr/fabricant-industriel/codeur-rotatif-61021.html
10302|10300|03|02|Codeurs linéaires|http://www.directindustry.fr/fabricant-industriel/codeur-lineaire-65005.html
10303|10300|03|03|Résolveurs|http://www.directindustry.fr/fabricant-industriel/resolveur-62020.html
10304|10300|03|04|Capteurs de position|http://www.directindustry.fr/fabricant-industriel/capteur-position-64702.html
10305|10300|03|05|Capteurs de déplacement|http://www.directindustry.fr/fabricant-industriel/capteur-deplacement-70149.html
10306|10300|03|06|Capteurs de distance|http://www.directindustry.fr/fabricant-industriel/capteur-distance-60954.html
10307|10300|03|07|Tachymètres|http://www.directindustry.fr/fabricant-industriel/tachymetre-66666.html
10308|10300|03|08|Capteurs de vitesse|http://www.directindustry.fr/fabricant-industriel/capteur-vitesse-76037.html
10309|10300|03|09|Accéléromètres|http://www.directindustry.fr/fabricant-industriel/accelerometre-62014.html
10310|10300|03|10|Inclinomètres|http://www.directindustry.fr/fabricant-industriel/inclinometre-76038.html
10311|10300|03|11|Capteurs de proximité|http://www.directindustry.fr/fabricant-industriel/capteur-proximite-71759.html
10312|10300|03|12|Interrupteurs de position|http://www.directindustry.fr/fabricant-industriel/interrupteur-position-65898.html
10313|10300|03|13|Barrières immatérielles|http://www.directindustry.fr/fabricant-industriel/barriere-immaterielle-79704.html
10314|10300|03|14|Détecteurs photoélectriques|http://www.directindustry.fr/fabricant-industriel/detecteur-photoelectrique-62108.html
10315|10300|03|15|Fourches optiques|http://www.directindustry.fr/fabricant-industriel/fourche-optique-74637.html
10316|10300|03|16|Capteurs de couleur|http://www.directindustry.fr/fabricant-industriel/capteur-couleur-64641.html
10317|10300|03|17|Détecteurs de contraste|http://www.directindustry.fr/fabricant-industriel/detecteur-contraste-81665.html
10318|10300|03|18|Détecteurs de luminescence|http://www.directindustry.fr/cat/mesure-position-vitesse-acceleration/detecteurs-luminescence-AG-2784.html
10319|10300|03|19|Autres équipements de mesure de position, vitesse et accélération|http://www.directindustry.fr/cat/mesure-position-vitesse-acceleration/autres-equipements-mesure-position-vitesse-acceleration-AG-126.html
10320|10300|03|20|Capteurs divers|http://www.directindustry.fr/cat/mesure-position-vitesse-acceleration/capteurs-divers-AG-140.html
10400|10000|02|04|Mesure de Force|http://www.directindustry.fr/cat/mesure-force-BO.html
10401|10400|03|01|Capteurs de force|http://www.directindustry.fr/fabricant-industriel/capteur-force-61040.html
10402|10400|03|02|Dynamomètres|http://www.directindustry.fr/fabricant-industriel/dynamometre-61362.html
10403|10400|03|03|Capteurs de couple|http://www.directindustry.fr/fabricant-industriel/capteur-couple-61041.html
10404|10400|03|04|Couplemètres|http://www.directindustry.fr/fabricant-industriel/couplemetre-71426.html
10405|10400|03|05|Jauges de contrainte|http://www.directindustry.fr/fabricant-industriel/jauge-contrainte-73369.html
10406|10400|03|06|Autres équipements de mesure de force|http://www.directindustry.fr/cat/mesure-force/autres-equipements-mesure-force-BO-513.html
10407|10400|03|07|Balances|http://www.directindustry.fr/fabricant-industriel/balance-70077.html
10408|10400|03|08|Crochets peseurs|http://www.directindustry.fr/fabricant-industriel/crochet-peseur-148211.html
10409|10400|03|09|Ponts bascules|http://www.directindustry.fr/fabricant-industriel/pont-bascule-81724.html
10410|10400|03|10|Pèse essieux|http://www.directindustry.fr/fabricant-industriel/pese-essieu-146646.html
10411|10400|03|11|Modules de pesage|http://www.directindustry.fr/fabricant-industriel/module-pesage-75789.html
10412|10400|03|12|Indicateurs de pesage|http://www.directindustry.fr/fabricant-industriel/indicateur-pesage-76975.html
10413|10400|03|13|Autres équipements de pesage|http://www.directindustry.fr/cat/mesure-force/autres-equipements-pesage-BO-2703.html
10500|10000|02|05|Mesure Acoustique et Optique|http://www.directindustry.fr/cat/mesure-acoustique-optique-AJ.html
10501|10500|03|01|Sonomètres|http://www.directindustry.fr/fabricant-industriel/sonometre-66060.html
10502|10500|03|02|Microphones|http://www.directindustry.fr/fabricant-industriel/microphone-74388.html
10503|10500|03|03|Autres équipements de mesure de bruit|http://www.directindustry.fr/cat/mesure-acoustique-optique/autres-equipements-mesure-bruit-AJ-2935.html
10504|10500|03|04|Accéléromètres|http://www.directindustry.fr/fabricant-industriel/accelerometre-62014.html
10505|10500|03|05|Vibromètres|http://www.directindustry.fr/fabricant-industriel/vibrometre-79840.html
10506|10500|03|06|Analyseurs de bruit|http://www.directindustry.fr/fabricant-industriel/analyseur-bruit-78238.html
10507|10500|03|07|Autres équipements de mesure de vibrations|http://www.directindustry.fr/cat/mesure-acoustique-optique/autres-equipements-mesure-vibrations-AJ-1290.html
10508|10500|03|08|Spectrophotomètres|http://www.directindustry.fr/fabricant-industriel/spectrophotometre-64077.html
10509|10500|03|09|Colorimètres|http://www.directindustry.fr/fabricant-industriel/colorimetre-65504.html
10510|10500|03|10|Autres instruments de mesure de couleur|http://www.directindustry.fr/cat/mesure-acoustique-optique/autres-instruments-mesure-couleur-AJ-1767.html
10511|10500|03|11|Brillancemètres|http://www.directindustry.fr/fabricant-industriel/brillancemetre-123592.html
10512|10500|03|12|Luxmètres|http://www.directindustry.fr/fabricant-industriel/luxmetre-62267.html
10513|10500|03|13|Luminancemètres|http://www.directindustry.fr/fabricant-industriel/luminancemetre-75077.html
10514|10500|03|14|Photomètres|http://www.directindustry.fr/fabricant-industriel/photometre-74472.html
10515|10500|03|15|Réfractomètres|http://www.directindustry.fr/fabricant-industriel/refractometre-74159.html
10516|10500|03|16|Polarimètres|http://www.directindustry.fr/fabricant-industriel/polarimetre-74158.html
10517|10500|03|17|Analyseurs de faisceaux lasers|http://www.directindustry.fr/fabricant-industriel/analyseur-faisceau-laser-79227.html
10518|10500|03|18|Ellipsomètres|http://www.directindustry.fr/fabricant-industriel/ellipsometre-81025.html
10519|10500|03|19|Interféromètres|http://www.directindustry.fr/fabricant-industriel/interferometre-74640.html
10520|10500|03|20|Pyranomètres|http://www.directindustry.fr/fabricant-industriel/pyranometre-75959.html
10521|10500|03|21|Compteurs de photons|http://www.directindustry.fr/fabricant-industriel/compteur-photons-78990.html
10522|10500|03|22|Stroboscopes|http://www.directindustry.fr/fabricant-industriel/stroboscope-66061.html
10523|10500|03|23|Capteurs d'images|http://www.directindustry.fr/fabricant-industriel/capteur-image-76041.html
10524|10500|03|24|Capteurs divers|http://www.directindustry.fr/cat/mesure-acoustique-optique/capteurs-divers-AJ-140.html
10600|10000|02|06|Mesure Électrique|http://www.directindustry.fr/cat/mesure-electrique-AI.html
10601|10600|03|01|Multimètres|http://www.directindustry.fr/fabricant-industriel/multimetre-70388.html
10602|10600|03|02|Voltmètres|http://www.directindustry.fr/fabricant-industriel/voltmetre-67250.html
10603|10600|03|03|Ampèremètres|http://www.directindustry.fr/fabricant-industriel/amperemetre-66710.html
10604|10600|03|04|Appareils de mesure de puissance|http://www.directindustry.fr/fabricant-industriel/appareil-mesure-puissance-63038.html
10605|10600|03|05|Analyseurs de puissance|http://www.directindustry.fr/fabricant-industriel/analyseur-puissance-75213.html
10606|10600|03|06|Compteurs d'énergie électrique|http://www.directindustry.fr/fabricant-industriel/compteur-energie-electrique-74716.html
10607|10600|03|07|Ohmmètres|http://www.directindustry.fr/fabricant-industriel/ohmmetre-66780.html
10608|10600|03|08|Capacimètres|http://www.directindustry.fr/fabricant-industriel/capacimetre-80294.html
10609|10600|03|09|RLC mètres|http://www.directindustry.fr/fabricant-industriel/rlc-metre-226710.html
10610|10600|03|10|Diélectrimètres|http://www.directindustry.fr/fabricant-industriel/dielectrimetre-75176.html
10611|10600|03|11|Testeurs d'isolement|http://www.directindustry.fr/fabricant-industriel/testeur-isolement-73765.html
10612|10600|03|12|Gaussmètres|http://www.directindustry.fr/fabricant-industriel/gaussmetre-73688.html
10613|10600|03|13|Analyseurs pour réseaux électriques|http://www.directindustry.fr/fabricant-industriel/analyseur-reseau-electrique-136217.html
10614|10600|03|14|Générateurs de signal|http://www.directindustry.fr/fabricant-industriel/generateur-signal-76694.html
10615|10600|03|15|Générateurs de fonctions|http://www.directindustry.fr/fabricant-industriel/generateur-fonctions-74045.html
10616|10600|03|16|Générateurs de formes d'ondes arbitraires|http://www.directindustry.fr/cat/mesure-electrique/generateurs-formes-ondes-arbitraires-AI-2223.html
10617|10600|03|17|Générateurs d'impulsions|http://www.directindustry.fr/fabricant-industriel/generateur-impulsions-76686.html
10618|10600|03|18|Oscilloscopes|http://www.directindustry.fr/fabricant-industriel/oscilloscope-133393.html
10619|10600|03|19|Analyseurs de spectre|http://www.directindustry.fr/fabricant-industriel/analyseur-spectre-74602.html
10620|10600|03|20|Fréquencemètres|http://www.directindustry.fr/fabricant-industriel/frequencemetre-76583.html
10621|10600|03|21|Charges électroniques|http://www.directindustry.fr/fabricant-industriel/charge-electronique-74052.html
10622|10600|03|22|Autres instruments pour mesures électriques|http://www.directindustry.fr/cat/mesure-electrique/autres-instruments-mesures-electriques-AI-2206.html
10623|10600|03|23|Capteurs divers|http://www.directindustry.fr/cat/mesure-electrique/capteurs-divers-AI-140.html
20000||01|02|Métrologie - Laboratoire|null
20100|20000|02|01|Analyse Physico-Chimique|http://www.directindustry.fr/cat/analyse-physico-chimique-I.html
20101|20100|03|01|Photomètres|http://www.directindustry.fr/fabricant-industriel/photometre-74472.html
20102|20100|03|02|Colorimètres|http://www.directindustry.fr/fabricant-industriel/colorimetre-65504.html
20103|20100|03|03|Spectrophotomètres|http://www.directindustry.fr/fabricant-industriel/spectrophotometre-64077.html
20104|20100|03|04|Spectromètres|http://www.directindustry.fr/fabricant-industriel/spectrometre-64142.html
20105|20100|03|05|Spectrofluorimètres|http://www.directindustry.fr/fabricant-industriel/spectrofluorimetre-79276.html
20106|20100|03|06|Diffractomètres|http://www.directindustry.fr/fabricant-industriel/diffractometre-75179.html
20107|20100|03|07|Chromatographes|http://www.directindustry.fr/fabricant-industriel/chromatographe-73729.html
20108|20100|03|08|Accessoires pour chromatographie|http://www.directindustry.fr/cat/analyse-physico-chimique/accessoires-chromatographie-I-1029.html
20109|20100|03|09|Échantillonneurs|http://www.directindustry.fr/fabricant-industriel/echantillonneur-74206.html
20110|20100|03|10|Analyseurs élémentaires|http://www.directindustry.fr/fabricant-industriel/analyseur-elementaire-74919.html
20111|20100|03|11|Autres instruments de caractérisation des matériaux|http://www.directindustry.fr/cat/analyse-physico-chimique/autres-instruments-caracterisation-materiaux-I-406.html
20112|20100|03|12|Compteurs de colonies|http://www.directindustry.fr/fabricant-industriel/compteur-colonies-161817.html
20113|20100|03|13|Calorimètres|http://www.directindustry.fr/fabricant-industriel/calorimetre-74414.html
20114|20100|03|14|Analyseurs de conductivité thermique|http://www.directindustry.fr/fabricant-industriel/analyseur-conductivite-thermique-80612.html
20115|20100|03|15|Analyseurs de liquides|http://www.directindustry.fr/fabricant-industriel/analyseur-liquides-222471.html
20116|20100|03|16|Sondes|http://www.directindustry.fr/cat/analyse-physico-chimique/sondes-I-2373.html
20117|20100|03|17|Électrodes électrochimiques pH|http://www.directindustry.fr/fabricant-industriel/electrode-electrochimique-ph-75414.html
20118|20100|03|18|Électrodes électrochimiques ORP|http://www.directindustry.fr/fabricant-industriel/electrode-electrochimique-orp-81224.html
20119|20100|03|19|Électrodes électrochimiques de conductivité|http://www.directindustry.fr/fabricant-industriel/electrode-electrochimique-conductivite-95214.html
20120|20100|03|20|Conductimètres|http://www.directindustry.fr/fabricant-industriel/conductimetre-73347.html
20121|20100|03|21|PH mètres|http://www.directindustry.fr/fabricant-industriel/ph-metre-62046.html
20122|20100|03|22|Turbidimètres|http://www.directindustry.fr/fabricant-industriel/turbidimetre-65544.html
20123|20100|03|23|Réfractomètres|http://www.directindustry.fr/fabricant-industriel/refractometre-74159.html
20124|20100|03|24|Polarimètres|http://www.directindustry.fr/fabricant-industriel/polarimetre-74158.html
20125|20100|03|25|Titrateurs|http://www.directindustry.fr/fabricant-industriel/titrateur-76818.html
20126|20100|03|26|Capteurs de gaz|http://www.directindustry.fr/cat/analyse-physico-chimique/capteurs-gaz-I-493.html
20127|20100|03|27|Transmetteurs de gaz|http://www.directindustry.fr/fabricant-industriel/transmetteur-gaz-81126.html
20128|20100|03|28|Centrales de détection de gaz|http://www.directindustry.fr/fabricant-industriel/centrale-detection-gaz-90196.html
20129|20100|03|29|Détecteurs de gaz|http://www.directindustry.fr/fabricant-industriel/detecteur-gaz-138714.html
20130|20100|03|30|Analyseurs de gaz|http://www.directindustry.fr/fabricant-industriel/analyseur-gaz-139995.html
20131|20100|03|31|Analyseurs de combustions|http://www.directindustry.fr/fabricant-industriel/analyseur-combustion-73228.html
20132|20100|03|32|Compteurs de particules|http://www.directindustry.fr/fabricant-industriel/compteur-particules-74718.html
20133|20100|03|33|Calibrateurs pour détecteurs et analyseurs de gaz|http://www.directindustry.fr/cat/analyse-physico-chimique/calibrateurs-detecteurs-analyseurs-gaz-I-2173.html
20134|20100|03|34|Autres équipements d'analyse|http://www.directindustry.fr/cat/analyse-physico-chimique/autres-equipements-analyse-I-2236.html
20200|20000|02|02|Métrologie et Essais|http://www.directindustry.fr/cat/metrologie-essais-AK.html
20201|20200|03|01|Machines de mesure tridimensionnelle|http://www.directindustry.fr/fabricant-industriel/machine-mesure-tridimensionnelle-136263.html
20202|20200|03|02|Bras de mesure 3D|http://www.directindustry.fr/fabricant-industriel/bras-mesure-3d-75883.html
20203|20200|03|03|Instruments de mesure de formes et surfaces|http://www.directindustry.fr/cat/metrologie-essais/instruments-mesure-formes-surfaces-AK-1145.html
20204|20200|03|04|Projecteurs de profils|http://www.directindustry.fr/fabricant-industriel/projecteur-profil-61560.html
20205|20200|03|05|Scanners 3D|http://www.directindustry.fr/fabricant-industriel/scanner-3d-80599.html
20206|20200|03|06|Scanners de profils|http://www.directindustry.fr/fabricant-industriel/scanner-profil-220159.html
20207|20200|03|07|Pieds à coulisse|http://www.directindustry.fr/fabricant-industriel/pied-coulisse-61556.html
20208|20200|03|08|Jauges de profondeur|http://www.directindustry.fr/fabricant-industriel/jauge-profondeur-77241.html
20209|20200|03|09|Colonnes de mesure|http://www.directindustry.fr/fabricant-industriel/colonne-mesure-81493.html
20210|20200|03|10|Micromètres|http://www.directindustry.fr/fabricant-industriel/micrometre-61558.html
20211|20200|03|11|Mesureurs d'épaisseurs|http://www.directindustry.fr/fabricant-industriel/mesureur-epaisseur-81987.html
20212|20200|03|12|Comparateurs|http://www.directindustry.fr/fabricant-industriel/comparateur-96460.html
20213|20200|03|13|Niveaux de précision|http://www.directindustry.fr/fabricant-industriel/niveau-precision-111057.html
20214|20200|03|14|Systèmes d'alignement|http://www.directindustry.fr/cat/metrologie-essais/systemes-alignement-AK-399.html
20215|20200|03|15|Palpeurs|http://www.directindustry.fr/fabricant-industriel/palpeur-68364.html
20216|20200|03|16|Détecteurs de défauts|http://www.directindustry.fr/fabricant-industriel/detecteur-defauts-136283.html
20217|20200|03|17|Mesureurs d'épaisseurs de revêtement|http://www.directindustry.fr/fabricant-industriel/mesureur-epaisseur-revetement-154540.html
20218|20200|03|18|Machines d'inspection à rayons X|http://www.directindustry.fr/cat/metrologie-essais/machines-inspection-rayons-x-AK-1138.html
20219|20200|03|19|Machines d'essai|http://www.directindustry.fr/fabricant-industriel/machine-essai-67759.html
20220|20200|03|20|Extensomètres|http://www.directindustry.fr/fabricant-industriel/extensometre-75907.html
20221|20200|03|21|Duromètres|http://www.directindustry.fr/fabricant-industriel/durometre-73973.html
20222|20200|03|22|Densimètres|http://www.directindustry.fr/fabricant-industriel/densimetre-73196.html
20223|20200|03|23|Viscosimètres|http://www.directindustry.fr/fabricant-industriel/viscosimetre-62813.html
20224|20200|03|24|Rhéomètres|http://www.directindustry.fr/fabricant-industriel/rheometre-73702.html
20225|20200|03|25|Tensiomètres|http://www.directindustry.fr/fabricant-industriel/tensiometre-129713.html
20226|20200|03|26|Humidimètres|http://www.directindustry.fr/fabricant-industriel/humidimetre-71409.html
20227|20200|03|27|Autres instruments de mesure|http://www.directindustry.fr/cat/metrologie-essais/autres-instruments-mesure-AK-123.html
20228|20200|03|28|Chambres d'essai|http://www.directindustry.fr/fabricant-industriel/chambre-essai-73962.html
20229|20200|03|29|Bancs d'essais|http://www.directindustry.fr/fabricant-industriel/banc-essai-91374.html
20230|20200|03|30|Machines à équilibrer|http://www.directindustry.fr/fabricant-industriel/machine-equilibrer-99500.html
20231|20200|03|31|Bancs de charge|http://www.directindustry.fr/fabricant-industriel/banc-charge-78649.html
20300|20000|02|03|Inspection et Surveillance|http://www.directindustry.fr/cat/inspection-surveillance-BV.html
20301|20300|03|01|Microscopes|http://www.directindustry.fr/fabricant-industriel/microscope-65525.html
20302|20300|03|02|Endoscopes|http://www.directindustry.fr/fabricant-industriel/endoscope-73372.html
20303|20300|03|03|Drones|http://www.directindustry.fr/fabricant-industriel/drone-81267.html
20304|20300|03|04|Équipements pour drones|http://www.directindustry.fr/cat/inspection-surveillance/equipements-drones-BV-2988.html
20305|20300|03|05|Robots d'inspection|http://www.directindustry.fr/fabricant-industriel/robot-inspection-140778.html
20306|20300|03|06|Caméras|http://www.directindustry.fr/fabricant-industriel/camera-61080.html
20307|20300|03|07|Caméras d'imagerie thermique|http://www.directindustry.fr/fabricant-industriel/camera-imagerie-thermique-140939.html
20308|20300|03|08|Capteurs de vision|http://www.directindustry.fr/fabricant-industriel/capteur-vision-74634.html
20309|20300|03|09|Systèmes de vision|http://www.directindustry.fr/fabricant-industriel/systeme-vision-80050.html
20310|20300|03|10|Objectifs|http://www.directindustry.fr/fabricant-industriel/objectif-80245.html
20311|20300|03|11|Machines d'inspection|http://www.directindustry.fr/fabricant-industriel/machine-inspection-129620.html
20312|20300|03|12|Systèmes d'inspection|http://www.directindustry.fr/fabricant-industriel/systeme-inspection-76140.html
20313|20300|03|13|Systèmes d'acquisition de données|http://www.directindustry.fr/fabricant-industriel/systeme-acquisition-donnees-80097.html
20314|20300|03|14|Conditionneurs de signaux|http://www.directindustry.fr/fabricant-industriel/conditionneur-signal-74734.html
20315|20300|03|15|Convertisseurs de signaux|http://www.directindustry.fr/fabricant-industriel/convertisseur-signal-67349.html
20316|20300|03|16|Enregistreurs de données|http://www.directindustry.fr/fabricant-industriel/enregistreur-donnees-134873.html
20317|20300|03|17|Enregistreurs|http://www.directindustry.fr/fabricant-industriel/enregistreur-61152.html
20318|20300|03|18|Enregistreurs de transitoires|http://www.directindustry.fr/fabricant-industriel/enregistreur-transitoires-222615.html
20319|20300|03|19|Autres équipements d'inspection et surveillance|http://www.directindustry.fr/cat/inspection-surveillance/autres-equipements-inspection-surveillance-BV-2995.html
20400|20000|02|04|Équipement de Laboratoire|http://www.directindustry.fr/cat/equipement-laboratoire-BQ.html
20401|20400|03|01|Verrerie de laboratoire|http://www.directindustry.fr/cat/equipement-laboratoire/verrerie-laboratoire-BQ-1790.html
20402|20400|03|02|Pipettes|http://www.directindustry.fr/fabricant-industriel/pipette-73504.html
20403|20400|03|03|Filtres à capsules|http://www.directindustry.fr/fabricant-industriel/filtre-capsule-110573.html
20404|20400|03|04|Matériel de laboratoire|http://www.directindustry.fr/cat/equipement-laboratoire/materiel-laboratoire-BQ-532.html
20405|20400|03|05|Autoclaves de laboratoire|http://www.directindustry.fr/fabricant-industriel/autoclave-laboratoire-80940.html
20406|20400|03|06|Balances de laboratoire|http://www.directindustry.fr/fabricant-industriel/balance-laboratoire-71510.html
20407|20400|03|07|Mélangeurs de laboratoire|http://www.directindustry.fr/fabricant-industriel/melangeur-laboratoire-73482.html
20408|20400|03|08|Agitateurs de laboratoire|http://www.directindustry.fr/fabricant-industriel/agitateur-laboratoire-67848.html
20409|20400|03|09|Centrifugeuses de laboratoire|http://www.directindustry.fr/fabricant-industriel/centrifugeuse-laboratoire-94471.html
20410|20400|03|10|Évaporateurs de laboratoire|http://www.directindustry.fr/fabricant-industriel/evaporateur-laboratoire-94513.html
20411|20400|03|11|Lyophilisateurs|http://www.directindustry.fr/fabricant-industriel/lyophilisateur-75079.html
20412|20400|03|12|Refroidisseurs de gaz|http://www.directindustry.fr/fabricant-industriel/refroidisseur-gaz-84534.html
20413|20400|03|13|Équipement d'automatisation pour laboratoires|http://www.directindustry.fr/cat/equipement-laboratoire/equipement-automatisation-laboratoires-BQ-530.html
20414|20400|03|14|Thermoblocs|http://www.directindustry.fr/fabricant-industriel/thermobloc-82678.html
20415|20400|03|15|Chauffe-ballons|http://www.directindustry.fr/fabricant-industriel/chauffe-ballon-81722.html
20416|20400|03|16|Bains-marie|http://www.directindustry.fr/fabricant-industriel/bain-marie-80417.html
20417|20400|03|17|Bains thermostatiques|http://www.directindustry.fr/fabricant-industriel/bain-thermostatique-75488.html
20418|20400|03|18|Cryostats|http://www.directindustry.fr/fabricant-industriel/cryostat-74109.html
20419|20400|03|19|Réacteurs de laboratoire|http://www.directindustry.fr/fabricant-industriel/reacteur-laboratoire-186339.html
20420|20400|03|20|Fours de laboratoire|http://www.directindustry.fr/fabricant-industriel/four-laboratoire-73449.html
20421|20400|03|21|Etuves de laboratoire|http://www.directindustry.fr/cat/equipement-laboratoire/etuves-laboratoire-BQ-1802.html
20422|20400|03|22|Incubateurs|http://www.directindustry.fr/fabricant-industriel/incubateur-74467.html
20423|20400|03|23|Réfrigérateurs|http://www.directindustry.fr/fabricant-industriel/refrigerateur-79613.html
20424|20400|03|24|Congélateurs de laboratoire|http://www.directindustry.fr/fabricant-industriel/congelateur-laboratoire-144162.html
20425|20400|03|25|Sorbonnes|http://www.directindustry.fr/fabricant-industriel/sorbonne-67465.html
20426|20400|03|26|Boîtes à gants|http://www.directindustry.fr/fabricant-industriel/boite-gants-79741.html
20427|20400|03|27|Unités de purification d'eau|http://www.directindustry.fr/fabricant-industriel/unite-purification-eau-79501.html
20428|20400|03|28|Autres équipements de laboratoire|http://www.directindustry.fr/cat/equipement-laboratoire/autres-equipements-laboratoire-BQ-1906.html
30000||01|03|Robotique - Automatisme - Informatique|null
30100|30000|02|01|Automatisme|http://www.directindustry.fr/cat/automatisme-A.html
30101|30100|03|01|Automates programmables|http://www.directindustry.fr/fabricant-industriel/automate-programmable-60974.html
30102|30100|03|02|Relais de sécurité|http://www.directindustry.fr/fabricant-industriel/relais-securite-218400.html
30103|30100|03|03|Contrôleurs de température|http://www.directindustry.fr/fabricant-industriel/controleur-temperature-95533.html
30104|30100|03|04|Régulateurs de température|http://www.directindustry.fr/fabricant-industriel/regulateur-temperature-162298.html
30105|30100|03|05|Contrôleurs de vannes|http://www.directindustry.fr/fabricant-industriel/controleur-vanne-69546.html
30106|30100|03|06|Contrôleurs de pompes|http://www.directindustry.fr/fabricant-industriel/controleur-pompe-73676.html
30107|30100|03|07|Contrôleurs pour groupes électrogènes|http://www.directindustry.fr/fabricant-industriel/controleur-groupe-electrogene-97738.html
30108|30100|03|08|Unités terminales distantes|http://www.directindustry.fr/fabricant-industriel/unite-terminale-distante-95772.html
30109|30100|03|09|Autres contrôleurs et régulateurs|http://www.directindustry.fr/cat/automatisme/autres-controleurs-regulateurs-A-571.html
30110|30100|03|10|Terminaux|http://www.directindustry.fr/fabricant-industriel/terminal-76735.html
30111|30100|03|11|Indicateurs|http://www.directindustry.fr/fabricant-industriel/indicateur-69884.html
30112|30100|03|12|Afficheurs|http://www.directindustry.fr/fabricant-industriel/afficheur-68195.html
